rank,model_id,provider_name,provider_model_id,provider_score,avg_tps,avg_ttft_ms,input_cost_per_token,output_cost_per_token,is_free_tier,free_tier_quality,avg_agentic_coding_score
4697,ollama-llama2,ollama,ollama/llama2:7b,,,,0.0,0.0,1,high,
4698,ollama-llama2-uncensored,ollama,ollama/llama2-uncensored,,,,0.0,0.0,1,high,
4699,ollama-llama3,ollama,ollama/llama3,,,,0.0,0.0,1,high,
4700,ollama-llama3,ollama,ollama/llama3:70b,,,,0.0,0.0,1,high,
4701,ollama-llama3,ollama,ollama/llama3:8b,,,,0.0,0.0,1,high,
4702,ollama-llama3-1,ollama,ollama/llama3.1,,,,0.0,0.0,1,high,
4703,ollama-mistral,ollama,ollama/mistral,,,,0.0,0.0,1,high,
4704,ollama-mistral-7b-instruct-v0-1,ollama,ollama/mistral-7B-Instruct-v0.1,,,,0.0,0.0,1,high,
4705,ollama-mistral-7b-instruct-v0-2,ollama,ollama/mistral-7B-Instruct-v0.2,,,,0.0,0.0,1,high,
4706,ollama-mistral-large-instruct-2407,ollama,ollama/mistral-large-instruct-2407,,,,0.0,0.0,1,high,
4707,ollama-mixtral-8x22b-instruct-v0-1,ollama,ollama/mixtral-8x22B-Instruct-v0.1,,,,0.0,0.0,1,high,
4708,ollama-mixtral-8x7b-instruct-v0-1,ollama,ollama/mixtral-8x7B-Instruct-v0.1,,,,0.0,0.0,1,high,
4709,ollama-orca-mini,ollama,ollama/orca-mini,,,,0.0,0.0,1,high,
4710,ollama-qwen3-coder,ollama,ollama/qwen3-coder:480b-cloud,,,,0.0,0.0,1,high,
4711,ollama-vicuna,ollama,ollama/vicuna,,,,0.0,0.0,1,high,
4712,omni-moderation-2024-09-26,openai,omni-moderation-2024-09-26,,,,0.0,0.0,1,high,
4713,omni-moderation-latest,openai,omni-moderation-latest,,,,0.0,0.0,1,high,
4714,open-mistral-7b,mistral,open-mistral-7b,,,,2.5e-07,2.5e-07,0,,
4715,open-mixtral-8x22b,mistral,open-mixtral-8x22b,,,,2e-06,6e-06,0,,
4716,open-mixtral-8x7b,mistral,open-mixtral-8x7b,,,,7e-07,7e-07,0,,
4717,openai-gpt-3-5-turbo,openrouter,openrouter/openai/gpt-3.5-turbo,,,,1.5e-06,2e-06,0,,
4718,openai-gpt-3-5-turbo-16k,openrouter,openrouter/openai/gpt-3.5-turbo-16k,,,,3e-06,4e-06,0,,
4719,openai-gpt-4,openrouter,openrouter/openai/gpt-4,,,,3e-05,6e-05,0,,
4720,openai-gpt-4-1,openrouter,openrouter/openai/gpt-4.1,,,,2e-06,8e-06,0,,
4721,openai-gpt-4-1,replicate,replicate/openai/gpt-4.1,,,,2e-06,8e-06,0,,
4722,openai-gpt-4-1-mini,openrouter,openrouter/openai/gpt-4.1-mini,,,,4e-07,1.6e-06,0,,
4723,openai-gpt-4-1-mini,replicate,replicate/openai/gpt-4.1-mini,,,,4e-07,1.6e-06,0,,
4724,openai-gpt-4-1-nano,openrouter,openrouter/openai/gpt-4.1-nano,,,,1e-07,4e-07,0,,
4725,openai-gpt-4-1-nano,replicate,replicate/openai/gpt-4.1-nano,,,,1e-07,4e-07,0,,
4726,openai-gpt-4o,openrouter,openrouter/openai/gpt-4o,,,,2.5e-06,1e-05,0,,
4727,openai-gpt-4o,replicate,replicate/openai/gpt-4o,,,,2.5e-06,1e-05,0,,
4728,openai-gpt-4o-2024-05-13,openrouter,openrouter/openai/gpt-4o-2024-05-13,,,,5e-06,1.5e-05,0,,
4729,openai-gpt-4o-2024-11-20,venice,openai-gpt-4o-2024-11-20,,,,3.125e-06,1.25e-05,0,,
4730,openai-gpt-4o-mini,replicate,replicate/openai/gpt-4o-mini,,,,1.5e-07,6e-07,0,,
4731,openai-gpt-4o-mini-2024-07-18,venice,openai-gpt-4o-mini-2024-07-18,,,,1.875e-07,7.5e-07,0,,
4732,openai-gpt-5,openrouter,openrouter/openai/gpt-5,,,,1.25e-06,1e-05,0,,
4733,openai-gpt-5,replicate,replicate/openai/gpt-5,,,,1.25e-06,1e-05,0,,
4734,openai-gpt-5-1,perplexity,perplexity/openai/gpt-5.1,,,,,,,,
4735,openai-gpt-5-1-codex-max,openrouter,openrouter/openai/gpt-5.1-codex-max,,,,1.25e-06,1e-05,0,,
4736,openai-gpt-5-2,openrouter,openrouter/openai/gpt-5.2,,,,1.75e-06,1.4e-05,0,,
4737,openai-gpt-5-2,perplexity,perplexity/openai/gpt-5.2,,,,,,,,
4738,openai-gpt-5-2-chat,openrouter,openrouter/openai/gpt-5.2-chat,,,,1.75e-06,1.4e-05,0,,
4739,openai-gpt-5-2-codex,openrouter,openrouter/openai/gpt-5.2-codex,,,,1.75e-06,1.4e-05,0,,
4740,openai-gpt-5-2-pro,openrouter,openrouter/openai/gpt-5.2-pro,,,,2.1e-05,0.000168,0,,
4741,openai-gpt-5-chat,openrouter,openrouter/openai/gpt-5-chat,,,,1.25e-06,1e-05,0,,
4742,openai-gpt-5-codex,openrouter,openrouter/openai/gpt-5-codex,,,,1.25e-06,1e-05,0,,
4743,openai-gpt-5-mini,openrouter,openrouter/openai/gpt-5-mini,,,,2.5e-07,2e-06,0,,
4744,openai-gpt-5-mini,perplexity,perplexity/openai/gpt-5-mini,,,,,,,,
4745,openai-gpt-5-mini,replicate,replicate/openai/gpt-5-mini,,,,2.5e-07,2e-06,0,,
4746,openai-gpt-5-nano,openrouter,openrouter/openai/gpt-5-nano,,,,5e-08,4e-07,0,,
4747,openai-gpt-5-nano,replicate,replicate/openai/gpt-5-nano,,,,5e-08,4e-07,0,,
4748,openai-gpt-52,venice,openai-gpt-52,,,,2.1899999999999998e-06,1.75e-05,0,,
4749,openai-gpt-52-codex,venice,openai-gpt-52-codex,,,,2.1899999999999998e-06,1.75e-05,0,,
4750,openai-gpt-53-codex,venice,openai-gpt-53-codex,,,,2.1899999999999998e-06,1.75e-05,0,,
4751,openai-gpt-54,venice,openai-gpt-54,,,,3.13e-06,1.88e-05,0,,
4752,openai-gpt-54-pro,venice,openai-gpt-54-pro,,,,3.75e-05,0.000225,0,,
4753,openai-gpt-oss-120b,deepinfra,deepinfra/openai/gpt-oss-120b,,,,5e-08,4.5e-07,0,,
4754,openai-gpt-oss-120b,groq,groq/openai/gpt-oss-120b,,,,1.5e-07,6e-07,0,,
4755,openai-gpt-oss-120b,openrouter,openrouter/openai/gpt-oss-120b,,,,1.8e-07,8e-07,0,,
4756,openai-gpt-oss-120b,replicate,replicate/openai/gpt-oss-120b,,,,1.8e-07,7.2e-07,0,,
4757,openai-gpt-oss-120b,venice,openai-gpt-oss-120b,,,,7e-08,3e-07,0,,
4758,openai-gpt-oss-120b-1,bedrock_converse,openai.gpt-oss-120b-1:0,,,,1.5e-07,6e-07,0,,
4759,openai-gpt-oss-120b-1,amazon-bedrock,openai.gpt-oss-120b-1:0,,,,1.5e-07,6e-07,0,,
4760,openai-gpt-oss-20b,deepinfra,deepinfra/openai/gpt-oss-20b,,,,4e-08,1.5e-07,0,,
4761,openai-gpt-oss-20b,groq,groq/openai/gpt-oss-20b,,,,7.5e-08,3e-07,0,,
4762,openai-gpt-oss-20b,openrouter,openrouter/openai/gpt-oss-20b,,,,2e-08,1e-07,0,,
4763,openai-gpt-oss-20b-1,bedrock_converse,openai.gpt-oss-20b-1:0,,,,7e-08,3e-07,0,,
4764,openai-gpt-oss-20b-1,amazon-bedrock,openai.gpt-oss-20b-1:0,,,,7e-08,3e-07,0,,
4765,openai-gpt-oss-safeguard-120b,bedrock_converse,openai.gpt-oss-safeguard-120b,,,,1.5e-07,6e-07,0,,
4766,openai-gpt-oss-safeguard-120b,amazon-bedrock,openai.gpt-oss-safeguard-120b,,,,1.5e-07,6e-07,0,,
4767,openai-gpt-oss-safeguard-20b,groq,groq/openai/gpt-oss-safeguard-20b,,,,7.5e-08,3e-07,0,,
4768,openai-gpt-oss-safeguard-20b,bedrock_converse,openai.gpt-oss-safeguard-20b,,,,7e-08,2e-07,0,,
4769,openai-gpt-oss-safeguard-20b,amazon-bedrock,openai.gpt-oss-safeguard-20b,,,,7e-08,2.0000000000000002e-07,0,,
4770,openai-o1,openrouter,openrouter/openai/o1,,,,1.5e-05,6e-05,0,,
4771,openai-o1,replicate,replicate/openai/o1,,,,1.5e-05,6e-05,0,,
4772,openai-o1-mini,replicate,replicate/openai/o1-mini,,,,1.1e-06,4.4e-06,0,,
4773,openai-o3-mini,openrouter,openrouter/openai/o3-mini,,,,1.1e-06,4.4e-06,0,,
4774,openai-o3-mini-high,openrouter,openrouter/openai/o3-mini-high,,,,1.1e-06,4.4e-06,0,,
4775,openai-o4-mini,replicate,replicate/openai/o4-mini,,,,1e-06,4e-06,0,,
4776,opengvlab-internvl3-78b-tee,chutes,OpenGVLab/InternVL3-78B-TEE,,,,1.0000000000000001e-07,3.9e-07,0,,
4777,openrouter-auto,openrouter,openrouter/openrouter/auto,,,,0.0,0.0,1,high,
4778,openrouter-bodybuilder,openrouter,openrouter/openrouter/bodybuilder,,,,0.0,0.0,1,high,
4779,openrouter-free,openrouter,openrouter/openrouter/free,,,,0.0,0.0,1,high,
4780,osmosis-osmosis-structure-0-6b,inference,osmosis/osmosis-structure-0.6b,,,,1.0000000000000001e-07,5e-07,0,,
4781,ovhcloud-deepseek-r1-distill-llama-70b,ovhcloud,ovhcloud/DeepSeek-R1-Distill-Llama-70B,,,,6.7e-07,6.7e-07,0,,
4782,ovhcloud-gpt-oss-120b,ovhcloud,ovhcloud/gpt-oss-120b,,,,8e-08,4e-07,0,,
4783,ovhcloud-gpt-oss-20b,ovhcloud,ovhcloud/gpt-oss-20b,,,,4e-08,1.5e-07,0,,
4784,ovhcloud-llama-3-1-8b-instruct,ovhcloud,ovhcloud/Llama-3.1-8B-Instruct,,,,1e-07,1e-07,0,,
4785,ovhcloud-llava-v1-6-mistral-7b-hf,ovhcloud,ovhcloud/llava-v1.6-mistral-7b-hf,,,,2.9e-07,2.9e-07,0,,
4786,ovhcloud-mamba-codestral-7b-v0-1,ovhcloud,ovhcloud/mamba-codestral-7B-v0.1,,,,1.9e-07,1.9e-07,0,,
4787,ovhcloud-meta-llama-3-1-70b-instruct,ovhcloud,ovhcloud/Meta-Llama-3_1-70B-Instruct,,,,6.7e-07,6.7e-07,0,,
4788,ovhcloud-meta-llama-3-3-70b-instruct,ovhcloud,ovhcloud/Meta-Llama-3_3-70B-Instruct,,,,6.7e-07,6.7e-07,0,,
4789,ovhcloud-mistral-7b-instruct-v0-3,ovhcloud,ovhcloud/Mistral-7B-Instruct-v0.3,,,,1e-07,1e-07,0,,
4790,ovhcloud-mistral-nemo-instruct-2407,ovhcloud,ovhcloud/Mistral-Nemo-Instruct-2407,,,,1.3e-07,1.3e-07,0,,
4791,ovhcloud-mistral-small-3-2-24b-instruct-2506,ovhcloud,ovhcloud/Mistral-Small-3.2-24B-Instruct-2506,,,,9e-08,2.8e-07,0,,
4792,ovhcloud-mixtral-8x7b-instruct-v0-1,ovhcloud,ovhcloud/Mixtral-8x7B-Instruct-v0.1,,,,6.3e-07,6.3e-07,0,,
4793,ovhcloud-qwen2-5-coder-32b-instruct,ovhcloud,ovhcloud/Qwen2.5-Coder-32B-Instruct,,,,8.7e-07,8.7e-07,0,,
4794,ovhcloud-qwen2-5-vl-72b-instruct,ovhcloud,ovhcloud/Qwen2.5-VL-72B-Instruct,,,,9.1e-07,9.1e-07,0,,
4795,ovhcloud-qwen3-32b,ovhcloud,ovhcloud/Qwen3-32B,,,,8e-08,2.3e-07,0,,
4796,paddlepaddle-paddleocr-vl,novita-ai,paddlepaddle/paddleocr-vl,,,,2e-08,2e-08,0,,
4797,paddlepaddle-paddleocr-vl,siliconflow-cn,PaddlePaddle/PaddleOCR-VL,,,,0.0,0.0,1,high,
4798,paddlepaddle-paddleocr-vl-1-5,siliconflow-cn,PaddlePaddle/PaddleOCR-VL-1.5,,,,0.0,0.0,1,high,
4799,palm-chat-bison,palm,palm/chat-bison,,,,1.25e-07,1.25e-07,0,,
4800,palm-chat-bison-001,palm,palm/chat-bison-001,,,,1.25e-07,1.25e-07,0,,
4801,palm-text-bison,palm,palm/text-bison,,,,1.25e-07,1.25e-07,0,,
4802,palm-text-bison-001,palm,palm/text-bison-001,,,,1.25e-07,1.25e-07,0,,
4803,palm-text-bison-safety-off,palm,palm/text-bison-safety-off,,,,1.25e-07,1.25e-07,0,,
4804,palm-text-bison-safety-recitation-off,palm,palm/text-bison-safety-recitation-off,,,,1.25e-07,1.25e-07,0,,
4805,pamanseau-openreasoning-nemotron-32b,nano-gpt,pamanseau/OpenReasoning-Nemotron-32B,,,,1.0000000000000001e-07,4.0000000000000003e-07,0,,
4806,parallel-ai-search,parallel_ai,parallel_ai/search,,,,,,,,
4807,parallel-ai-search-pro,parallel_ai,parallel_ai/search-pro,,,,,,,,
4808,perplexity-sonar,perplexity,perplexity/perplexity/sonar,,,,,,,,
4809,phi-3-5-mini-instruct,azure-cognitive-services,phi-3.5-mini-instruct,,,,1.3e-07,5.2e-07,0,,
4810,phi-3-5-mini-instruct,azure,phi-3.5-mini-instruct,,,,1.3e-07,5.2e-07,0,,
4811,phi-3-5-moe-instruct,azure-cognitive-services,phi-3.5-moe-instruct,,,,1.6e-07,6.4e-07,0,,
4812,phi-3-5-moe-instruct,azure,phi-3.5-moe-instruct,,,,1.6e-07,6.4e-07,0,,
4813,phi-3-medium-128k-instruct,azure-cognitive-services,phi-3-medium-128k-instruct,,,,1.7000000000000001e-07,6.800000000000001e-07,0,,
4814,phi-3-medium-128k-instruct,azure,phi-3-medium-128k-instruct,,,,1.7000000000000001e-07,6.800000000000001e-07,0,,
4815,phi-3-medium-4k-instruct,azure-cognitive-services,phi-3-medium-4k-instruct,,,,1.7000000000000001e-07,6.800000000000001e-07,0,,
4816,phi-3-medium-4k-instruct,azure,phi-3-medium-4k-instruct,,,,1.7000000000000001e-07,6.800000000000001e-07,0,,
4817,phi-3-mini-128k-instruct,azure-cognitive-services,phi-3-mini-128k-instruct,,,,1.3e-07,5.2e-07,0,,
4818,phi-3-mini-128k-instruct,azure,phi-3-mini-128k-instruct,,,,1.3e-07,5.2e-07,0,,
4819,phi-3-mini-4k-instruct,azure-cognitive-services,phi-3-mini-4k-instruct,,,,1.3e-07,5.2e-07,0,,
4820,phi-3-mini-4k-instruct,azure,phi-3-mini-4k-instruct,,,,1.3e-07,5.2e-07,0,,
4821,phi-3-small-128k-instruct,azure-cognitive-services,phi-3-small-128k-instruct,,,,1.5e-07,6e-07,0,,
4822,phi-3-small-128k-instruct,azure,phi-3-small-128k-instruct,,,,1.5e-07,6e-07,0,,
4823,phi-3-small-8k-instruct,azure-cognitive-services,phi-3-small-8k-instruct,,,,1.5e-07,6e-07,0,,
4824,phi-3-small-8k-instruct,azure,phi-3-small-8k-instruct,,,,1.5e-07,6e-07,0,,
4825,phi-4-mini,azure-cognitive-services,phi-4-mini,,,,7.5e-08,3e-07,0,,
4826,phi-4-mini,azure,phi-4-mini,,,,7.5e-08,3e-07,0,,
4827,phi-4-mini-instruct,nano-gpt,phi-4-mini-instruct,,,,1.7000000000000001e-07,6.800000000000001e-07,0,,
4828,phi-4-mini-reasoning,azure-cognitive-services,phi-4-mini-reasoning,,,,7.5e-08,3e-07,0,,
4829,phi-4-mini-reasoning,azure,phi-4-mini-reasoning,,,,7.5e-08,3e-07,0,,
4830,phi-4-multimodal,azure-cognitive-services,phi-4-multimodal,,,,8e-08,3.2e-07,0,,
4831,phi-4-multimodal,azure,phi-4-multimodal,,,,8e-08,3.2e-07,0,,
4832,phi-4-multimodal-instruct,nano-gpt,phi-4-multimodal-instruct,,,,7e-08,1.1e-07,0,,
4833,phi-4-reasoning,azure-cognitive-services,phi-4-reasoning,,,,1.25e-07,5e-07,0,,
4834,phi-4-reasoning,azure,phi-4-reasoning,,,,1.25e-07,5e-07,0,,
4835,phi-4-reasoning-plus,azure-cognitive-services,phi-4-reasoning-plus,,,,1.25e-07,5e-07,0,,
4836,phi-4-reasoning-plus,azure,phi-4-reasoning-plus,,,,1.25e-07,5e-07,0,,
4837,pixtral-12b,mistral,pixtral-12b,,,,1.5e-07,1.5e-07,0,,
4838,pixtral-12b-2409,scaleway,pixtral-12b-2409,,,,2.0000000000000002e-07,2.0000000000000002e-07,0,,
4839,pixtral-large-latest,mistral,pixtral-large-latest,,,,2e-06,6e-06,0,,
4840,playai-tts,groq,groq/playai-tts,,,,,,,,
4841,pplx-70b-chat,perplexity,perplexity/pplx-70b-chat,,,,7e-07,2.8e-06,0,,
4842,pplx-70b-online,perplexity,perplexity/pplx-70b-online,,,,0.0,2.8e-06,0,,
4843,pplx-7b-chat,perplexity,perplexity/pplx-7b-chat,,,,7e-08,2.8e-07,0,,
4844,pplx-7b-online,perplexity,perplexity/pplx-7b-online,,,,0.0,2.8e-07,0,,
4845,pplx-embed-v1-0-6b,perplexity,perplexity/pplx-embed-v1-0.6b,,,,4e-09,0.0,0,,
4846,pplx-embed-v1-4b,perplexity,perplexity/pplx-embed-v1-4b,,,,3e-08,0.0,0,,
4847,preset-advanced-deep-research,perplexity,perplexity/preset/advanced-deep-research,,,,,,,,
4848,preset-deep-research,perplexity,perplexity/preset/deep-research,,,,,,,,
4849,preset-fast-search,perplexity,perplexity/preset/fast-search,,,,,,,,
4850,preset-pro-search,perplexity,perplexity/preset/pro-search,,,,,,,,
4851,prime-intellect-intellect-3,openrouter,prime-intellect/intellect-3,,,,2e-07,1.1e-06,0,,
4852,prime-intellect-intellect-3,vercel,prime-intellect/intellect-3,,,,2.0000000000000002e-07,1.1e-06,0,,
4853,prime-intellect-intellect-3,kilo,prime-intellect/intellect-3,,,,2.0000000000000002e-07,1.1e-06,0,,
4854,primeintellect-intellect-3,nebius,PrimeIntellect/INTELLECT-3,,,,2.0000000000000002e-07,1.1e-06,0,,
4855,pro-deepseek-ai-deepseek-r1,siliconflow-cn,Pro/deepseek-ai/DeepSeek-R1,,,,5e-07,2.1800000000000003e-06,0,,
4856,pro-deepseek-ai-deepseek-v3,siliconflow-cn,Pro/deepseek-ai/DeepSeek-V3,,,,2.5e-07,1e-06,0,,
4857,pro-deepseek-ai-deepseek-v3-1-terminus,siliconflow-cn,Pro/deepseek-ai/DeepSeek-V3.1-Terminus,,,,2.7e-07,1e-06,0,,
4858,pro-deepseek-ai-deepseek-v3-2,siliconflow-cn,Pro/deepseek-ai/DeepSeek-V3.2,,,,2.7e-07,4.2e-07,0,,
4859,pro-minimaxai-minimax-m2-1,siliconflow-cn,Pro/MiniMaxAI/MiniMax-M2.1,,,,3e-07,1.2e-06,0,,
4860,pro-minimaxai-minimax-m2-5,siliconflow-cn,Pro/MiniMaxAI/MiniMax-M2.5,,,,3e-07,1.22e-06,0,,
4861,pro-moonshotai-kimi-k2-5,siliconflow-cn,Pro/moonshotai/Kimi-K2.5,,,,5.5e-07,3e-06,0,,
4862,pro-moonshotai-kimi-k2-instruct-0905,siliconflow-cn,Pro/moonshotai/Kimi-K2-Instruct-0905,,,,4.0000000000000003e-07,2e-06,0,,
4863,pro-moonshotai-kimi-k2-thinking,siliconflow-cn,Pro/moonshotai/Kimi-K2-Thinking,,,,5.5e-07,2.5e-06,0,,
4864,pro-zai-org-glm-4-7,siliconflow-cn,Pro/zai-org/GLM-4.7,,,,6e-07,2.2e-06,0,,
4865,pro-zai-org-glm-5,siliconflow-cn,Pro/zai-org/GLM-5,,,,1e-06,3.2000000000000003e-06,0,,
4866,public-deepseek-r1,drun,public/deepseek-r1,,,,5.5e-07,2.2e-06,0,,
4867,public-deepseek-v3,drun,public/deepseek-v3,,,,2.8e-07,1.1e-06,0,,
4868,public-minimax-m25,drun,public/minimax-m25,,,,2.9e-07,1.16e-06,0,,
4869,publicai-aisingapore-gemma-sea-lion-v4-27b-it,publicai,publicai/aisingapore/Gemma-SEA-LION-v4-27B-IT,,,,0.0,0.0,1,high,
4870,publicai-aisingapore-qwen-sea-lion-v4-32b-it,publicai,publicai/aisingapore/Qwen-SEA-LION-v4-32B-IT,,,,0.0,0.0,1,high,
4871,publicai-allenai-olmo-3-32b-think,publicai,publicai/allenai/Olmo-3-32B-Think,,,,0.0,0.0,1,high,
4872,publicai-allenai-olmo-3-7b-instruct,publicai,publicai/allenai/Olmo-3-7B-Instruct,,,,0.0,0.0,1,high,
4873,publicai-allenai-olmo-3-7b-think,publicai,publicai/allenai/Olmo-3-7B-Think,,,,0.0,0.0,1,high,
4874,publicai-bsc-lt-alia-40b-instruct-q8-0,publicai,publicai/BSC-LT/ALIA-40b-instruct_Q8_0,,,,0.0,0.0,1,high,
4875,publicai-bsc-lt-salamandra-7b-instruct-tools-16k,publicai,publicai/BSC-LT/salamandra-7b-instruct-tools-16k,,,,0.0,0.0,1,high,
4876,publicai-swiss-ai-apertus-70b-instruct,publicai,publicai/swiss-ai/apertus-70b-instruct,,,,0.0,0.0,1,high,
4877,publicai-swiss-ai-apertus-8b-instruct,publicai,publicai/swiss-ai/apertus-8b-instruct,,,,0.0,0.0,1,high,
4878,qvq-max,alibaba,qvq-max,,,,1.2e-06,4.8e-06,0,,
4879,qvq-max,nano-gpt,qvq-max,,,,1.4e-06,5.3e-06,0,,
4880,qvq-max,alibaba-cn,qvq-max,,,,1.147e-06,4.588e-06,0,,
4881,qwen-2-5-coder-32b,abacus,qwen-2.5-coder-32b,,,,7.900000000000001e-07,7.900000000000001e-07,0,,
4882,qwen-3-235b-a22b-instruct-2507,cerebras,qwen-3-235b-a22b-instruct-2507,,,,6e-07,1.2e-06,0,,
4883,qwen-deep-research,alibaba-cn,qwen-deep-research,,,,7.742e-06,2.3367000000000002e-05,0,,
4884,qwen-doc-turbo,alibaba-cn,qwen-doc-turbo,,,,8.7e-08,1.44e-07,0,,
4885,qwen-flash,alibaba,qwen-flash,,,,5.0000000000000004e-08,4.0000000000000003e-07,0,,
4886,qwen-flash,302ai,qwen-flash,,,,2.2e-08,2.2e-07,0,,
4887,qwen-flash,alibaba-cn,qwen-flash,,,,2.2e-08,2.16e-07,0,,
4888,qwen-image,nano-gpt,qwen-image,,,,,,,,
4889,qwen-long,nano-gpt,qwen-long,,,,1.003e-07,4.0799999999999995e-07,0,,
4890,qwen-long,alibaba-cn,qwen-long,,,,7.2e-08,2.8699999999999996e-07,0,,
4891,qwen-math-plus,alibaba-cn,qwen-math-plus,,,,5.739999999999999e-07,1.7210000000000001e-06,0,,
4892,qwen-math-turbo,alibaba-cn,qwen-math-turbo,,,,2.8699999999999996e-07,8.61e-07,0,,
4893,qwen-max-2025-01-25,qiniu-ai,qwen-max-2025-01-25,,,,,,,,
4894,qwen-max-latest,302ai,qwen-max-latest,,,,3.4300000000000004e-07,1.3720000000000002e-06,0,,
4895,qwen-mt-plus,alibaba,qwen-mt-plus,,,,2.46e-06,7.37e-06,0,,
4896,qwen-mt-plus,alibaba-cn,qwen-mt-plus,,,,2.5900000000000003e-07,7.75e-07,0,,
4897,qwen-mt-turbo,alibaba,qwen-mt-turbo,,,,1.6e-07,4.9e-07,0,,
4898,qwen-mt-turbo,alibaba-cn,qwen-mt-turbo,,,,1.01e-07,2.8e-07,0,,
4899,qwen-omni-turbo,alibaba,qwen-omni-turbo,,,,7e-08,2.7e-07,0,,
4900,qwen-omni-turbo,alibaba-cn,qwen-omni-turbo,,,,5.8e-08,2.3000000000000002e-07,0,,
4901,qwen-omni-turbo-realtime,alibaba,qwen-omni-turbo-realtime,,,,2.7e-07,1.0700000000000001e-06,0,,
4902,qwen-omni-turbo-realtime,alibaba-cn,qwen-omni-turbo-realtime,,,,2.3000000000000002e-07,9.18e-07,0,,
4903,qwen-plus,alibaba,qwen-plus,,,,4.0000000000000003e-07,1.2e-06,0,,
4904,qwen-plus,302ai,qwen-plus,,,,1.2e-07,1.2e-06,0,,
4905,qwen-plus,nano-gpt,qwen-plus,,,,3.995e-07,1.2002e-06,0,,
4906,qwen-plus,alibaba-cn,qwen-plus,,,,1.1500000000000001e-07,2.8699999999999996e-07,0,,
4907,qwen-plus-character,alibaba-cn,qwen-plus-character,,,,1.1500000000000001e-07,2.8699999999999996e-07,0,,
4908,qwen-plus-character-ja,alibaba,qwen-plus-character-ja,,,,5e-07,1.4e-06,0,,
4909,qwen-qwen-2-5-72b-instruct,openrouter,qwen/qwen-2.5-72b-instruct,,,,1.2e-07,3.9e-07,0,,
4910,qwen-qwen-2-5-72b-instruct,novita-ai,qwen/qwen-2.5-72b-instruct,,,,3.8e-07,4.0000000000000003e-07,0,,
4911,qwen-qwen-2-5-72b-instruct,kilo,qwen/qwen-2.5-72b-instruct,,,,1.2e-07,3.9e-07,0,,
4912,qwen-qwen-2-5-7b-instruct,openrouter,qwen/qwen-2.5-7b-instruct,,,,4e-08,1e-07,0,,
4913,qwen-qwen-2-5-7b-instruct,kilo,qwen/qwen-2.5-7b-instruct,,,,4e-08,1.0000000000000001e-07,0,,
4914,qwen-qwen-2-5-7b-vision-instruct,inference,qwen/qwen-2.5-7b-vision-instruct,,,,2.0000000000000002e-07,2.0000000000000002e-07,0,,
4915,qwen-qwen-2-5-coder-32b-instruct,openrouter,openrouter/qwen/qwen-2.5-coder-32b-instruct,,,,1.8e-07,1.8e-07,0,,
4916,qwen-qwen-2-5-coder-32b-instruct,openrouter,qwen/qwen-2.5-coder-32b-instruct,,,,2.0000000000000002e-07,2.0000000000000002e-07,0,,
4917,qwen-qwen-2-5-coder-32b-instruct,kilo,qwen/qwen-2.5-coder-32b-instruct,,,,3e-08,1.1e-07,0,,
4918,qwen-qwen-2-5-vl-7b-instruct,openrouter,qwen/qwen-2.5-vl-7b-instruct,,,,2.0000000000000002e-07,2.0000000000000002e-07,0,,
4919,qwen-qwen-2-5-vl-7b-instruct,openrouter,qwen/qwen-2.5-vl-7b-instruct:free,,,,0.0,0.0,1,high,
4920,qwen-qwen-2-5-vl-7b-instruct,kilo,qwen/qwen-2.5-vl-7b-instruct,,,,2.0000000000000002e-07,2.0000000000000002e-07,0,,
4921,qwen-qwen-max,openrouter,qwen/qwen-max,,,,1.04e-06,4.16e-06,0,,
4922,qwen-qwen-max,kilo,qwen/qwen-max,,,,1.6000000000000001e-06,6.4000000000000006e-06,0,,
4923,qwen-qwen-mt-plus,novita-ai,qwen/qwen-mt-plus,,,,2.5e-07,7.5e-07,0,,
4924,qwen-qwen-plus,openrouter,qwen/qwen-plus,,,,4e-07,1.2e-06,0,,
4925,qwen-qwen-plus,kilo,qwen/qwen-plus,,,,4.0000000000000003e-07,1.2e-06,0,,
4926,qwen-qwen-plus-2025-07-28,openrouter,qwen/qwen-plus-2025-07-28:thinking,,,,2.6e-07,7.8e-07,0,,
4927,qwen-qwen-plus-2025-07-28,openrouter,qwen/qwen-plus-2025-07-28,,,,2.6e-07,7.8e-07,0,,
4928,qwen-qwen-turbo,openrouter,qwen/qwen-turbo,,,,3.25e-08,1.3e-07,0,,
4929,qwen-qwen-turbo,kilo,qwen/qwen-turbo,,,,5.0000000000000004e-08,2.0000000000000002e-07,0,,
4930,qwen-qwen-vl-max,openrouter,qwen/qwen-vl-max,,,,8e-07,3.2e-06,0,,
4931,qwen-qwen-vl-max,kilo,qwen/qwen-vl-max,,,,8.000000000000001e-07,3.2000000000000003e-06,0,,
4932,qwen-qwen-vl-plus,openrouter,openrouter/qwen/qwen-vl-plus,,,,2.1e-07,6.3e-07,0,,
4933,qwen-qwen-vl-plus,openrouter,qwen/qwen-vl-plus,,,,1.365e-07,4.095e-07,0,,
4934,qwen-qwen-vl-plus,kilo,qwen/qwen-vl-plus,,,,2.1e-07,6.3e-07,0,,
4935,qwen-qwen2-5-14b-instruct,siliconflow,Qwen/Qwen2.5-14B-Instruct,,,,1.0000000000000001e-07,1.0000000000000001e-07,0,,
